gagename,dtime_edt,rainfall_in
7,2022-11-16T08:15:00Z,0.01
7,2022-11-16T08:45:00Z,0.01
7,2022-11-16T09:15:00Z,0.01
7,2022-11-25T12:15:00Z,0.01
7,2022-11-25T15:15:00Z,0.01
7,2022-11-27T17:30:00Z,0.04
7,2022-11-27T17:45:00Z,0.02
7,2022-11-27T18:00:00Z,0.06
7,2022-11-27T18:15:00Z,0.03
7,2022-11-27T18:30:00Z,0.02
7,2022-11-27T18:45:00Z,0.02
7,2022-11-27T19:00:00Z,0.03
7,2022-11-27T19:15:00Z,0.04
7,2022-11-27T19:30:00Z,0.05
7,2022-11-27T19:45:00Z,0.01
7,2022-11-27T20:00:00Z,0.01
7,2022-11-27T22:30:00Z,0.01
7,2022-11-30T14:15:00Z,0.01
7,2022-11-30T14:30:00Z,0.02
7,2022-11-30T14:45:00Z,0.03
7,2022-11-30T15:00:00Z,0.03
7,2022-11-30T15:15:00Z,0.02
7,2022-11-30T15:30:00Z,0.01
7,2022-11-30T15:45:00Z,0.02
7,2022-11-30T16:00:00Z,0.04
7,2022-11-30T16:15:00Z,0.04
7,2022-11-30T16:30:00Z,0.03
7,2022-11-30T16:45:00Z,0.01
7,2022-11-30T17:00:00Z,0.01
7,2022-11-30T17:15:00Z,0.01
7,2022-11-30T17:30:00Z,0.04
7,2022-11-30T17:45:00Z,0.04
7,2022-11-30T18:00:00Z,0.04
7,2022-11-30T18:15:00Z,0.05
7,2022-11-30T18:30:00Z,0.04
7,2022-11-30T18:45:00Z,0.04
7,2022-11-30T19:00:00Z,0.01
7,2022-11-30T19:15:00Z,0.02
7,2022-11-30T19:30:00Z,0.02
7,2022-11-30T19:45:00Z,0.01
7,2022-11-30T22:00:00Z,0.02
7,2022-12-03T11:15:00Z,0.01
7,2022-12-03T12:45:00Z,0.02
7,2022-12-03T13:00:00Z,0.01
7,2022-12-03T13:15:00Z,0.02
7,2022-12-03T13:30:00Z,0.01
7,2022-12-03T13:45:00Z,0.02
7,2022-12-03T14:00:00Z,0.03
7,2022-12-03T14:15:00Z,0.04
7,2022-12-03T14:30:00Z,0.03
7,2022-12-03T14:45:00Z,0.01
7,2022-12-03T15:00:00Z,0.02
7,2022-12-03T15:15:00Z,0.01
7,2022-12-03T15:30:00Z,0.02
7,2022-12-03T15:45:00Z,0.04
7,2022-12-03T16:00:00Z,0.03
7,2022-12-03T16:15:00Z,0.03
7,2022-12-03T16:30:00Z,0.03
7,2022-12-03T16:45:00Z,0.02
7,2022-12-03T17:00:00Z,0.02
7,2022-12-03T17:15:00Z,0.01
7,2022-12-03T17:30:00Z,0.01
7,2022-12-03T17:45:00Z,0.01
7,2022-12-03T22:45:00Z,0.01
7,2022-12-03T23:00:00Z,0.02
7,2022-12-03T23:15:00Z,0.01
7,2022-12-06T13:30:00Z,0.01
7,2022-12-06T14:15:00Z,0.01
7,2022-12-06T16:00:00Z,0.01
7,2022-12-06T16:30:00Z,0.01
7,2022-12-06T17:00:00Z,0.01
7,2022-12-06T18:00:00Z,0.02
7,2022-12-06T18:15:00Z,0.02
7,2022-12-06T18:30:00Z,0.01
7,2022-12-06T19:00:00Z,0.01
7,2022-12-06T19:45:00Z,0.01
7,2022-12-06T20:15:00Z,0.01
7,2022-12-06T20:45:00Z,0.01
7,2022-12-06T21:00:00Z,0.05
7,2022-12-06T21:15:00Z,0.03
7,2022-12-06T21:30:00Z,0.03
7,2022-12-06T21:45:00Z,0.02
7,2022-12-06T22:00:00Z,0.01
7,2022-12-06T22:15:00Z,0.01
7,2022-12-06T22:45:00Z,0.01
7,2022-12-06T23:00:00Z,0.01
7,2022-12-07T00:00:00Z,0.01
7,2022-12-07T00:15:00Z,0.01
7,2022-12-07T00:30:00Z,0.01
7,2022-12-07T00:45:00Z,0.01
7,2022-12-07T01:00:00Z,0.01
7,2022-12-07T01:15:00Z,0.01
7,2022-12-07T01:30:00Z,0.01
7,2022-12-07T01:45:00Z,0.01
7,2022-12-07T02:00:00Z,0.02
7,2022-12-07T02:15:00Z,0.03
7,2022-12-07T02:30:00Z,0.01
7,2022-12-07T03:00:00Z,0.03
7,2022-12-07T03:15:00Z,0.01
7,2022-12-07T03:45:00Z,0.01
7,2022-12-07T04:15:00Z,0.01
7,2022-12-07T04:45:00Z,0.01
7,2022-12-07T05:00:00Z,0.01
7,2022-12-07T06:30:00Z,0.01
7,2022-12-07T06:45:00Z,0.01
7,2022-12-07T07:15:00Z,0.01
7,2022-12-07T07:45:00Z,0.01
7,2022-12-07T08:30:00Z,0.01
7,2022-12-07T09:15:00Z,0.01
7,2022-12-07T10:00:00Z,0.01
7,2022-12-07T10:15:00Z,0.01
7,2022-12-07T12:30:00Z,0.01
7,2022-12-07T14:00:00Z,0.01
7,2022-12-11T18:15:00Z,0.01
7,2022-12-11T18:45:00Z,0.01
7,2022-12-11T19:15:00Z,0.01
7,2022-12-11T19:30:00Z,0.01
7,2022-12-11T20:00:00Z,0.01
7,2022-12-11T20:15:00Z,0.01
7,2022-12-11T20:45:00Z,0.01
7,2022-12-11T21:30:00Z,0.01
7,2022-12-15T13:15:00Z,0.01
7,2022-12-15T13:45:00Z,0.01
7,2022-12-15T14:15:00Z,0.01
7,2022-12-15T14:30:00Z,0.01
7,2022-12-15T14:45:00Z,0.01
7,2022-12-15T15:15:00Z,0.01
7,2022-12-15T15:30:00Z,0.01
7,2022-12-15T15:45:00Z,0.01
7,2022-12-15T16:00:00Z,0.02
7,2022-12-15T16:15:00Z,0.03
7,2022-12-15T16:30:00Z,0.02
7,2022-12-15T16:45:00Z,0.01
7,2022-12-15T17:00:00Z,0.02
7,2022-12-15T17:15:00Z,0.03
7,2022-12-15T17:30:00Z,0.03
7,2022-12-15T17:45:00Z,0.03
7,2022-12-15T18:00:00Z,0.02
7,2022-12-15T18:15:00Z,0.02
7,2022-12-15T18:30:00Z,0.01
7,2022-12-15T18:45:00Z,0.02
7,2022-12-15T19:00:00Z,0.02
7,2022-12-15T19:15:00Z,0.04
7,2022-12-15T19:30:00Z,0.04
7,2022-12-15T19:45:00Z,0.02
7,2022-12-15T20:00:00Z,0.02
7,2022-12-15T20:15:00Z,0.03
7,2022-12-15T20:30:00Z,0.02
7,2022-12-15T20:45:00Z,0.02
7,2022-12-15T21:00:00Z,0.02
7,2022-12-15T21:15:00Z,0.01
7,2022-12-15T21:30:00Z,0.03
7,2022-12-15T21:45:00Z,0.03
7,2022-12-15T22:00:00Z,0.03
7,2022-12-15T22:15:00Z,0.03
7,2022-12-15T22:30:00Z,0.01
7,2022-12-15T22:45:00Z,0.02
7,2022-12-15T23:00:00Z,0.01
7,2022-12-15T23:15:00Z,0.02
7,2022-12-15T23:30:00Z,0.07
7,2022-12-15T23:45:00Z,0.1
7,2022-12-16T00:00:00Z,0.06
7,2022-12-16T00:15:00Z,0.05
7,2022-12-16T00:30:00Z,0.03
7,2022-12-16T00:45:00Z,0.04
7,2022-12-16T01:00:00Z,0.05
7,2022-12-16T01:15:00Z,0.04
7,2022-12-16T01:30:00Z,0.03
7,2022-12-16T01:45:00Z,0.03
7,2022-12-16T02:00:00Z,0.04
7,2022-12-16T02:15:00Z,0.06
7,2022-12-16T02:30:00Z,0.04
7,2022-12-16T02:45:00Z,0.04
7,2022-12-16T03:00:00Z,0.03
7,2022-12-16T03:15:00Z,0.01
7,2022-12-16T03:30:00Z,0.01
7,2022-12-16T03:45:00Z,0.01
7,2022-12-16T04:00:00Z,0.01
7,2022-12-16T04:15:00Z,0.01
7,2022-12-16T04:30:00Z,0.01
7,2022-12-16T04:45:00Z,0.01
7,2022-12-16T05:00:00Z,0.01
7,2022-12-16T05:15:00Z,0.01
7,2022-12-16T05:45:00Z,0.01
7,2022-12-16T06:00:00Z,0.01
7,2022-12-16T06:30:00Z,0.01
7,2022-12-16T06:45:00Z,0.01
7,2022-12-16T07:00:00Z,0.01
7,2022-12-16T08:00:00Z,0.01
7,2022-12-16T08:15:00Z,0.01
7,2022-12-16T08:45:00Z,0.01
7,2022-12-16T09:00:00Z,0.01
7,2022-12-16T09:30:00Z,0.01
7,2022-12-16T10:00:00Z,0.01
7,2022-12-16T10:30:00Z,0.01
7,2022-12-16T11:00:00Z,0.01
7,2022-12-16T12:30:00Z,0.01
7,2022-12-16T13:45:00Z,0.01
7,2022-12-16T14:00:00Z,0.01
7,2022-12-16T14:15:00Z,0.01
7,2022-12-16T14:30:00Z,0.01
7,2022-12-16T14:45:00Z,0.01
7,2022-12-16T15:00:00Z,0.01
7,2022-12-16T15:45:00Z,0.01
7,2022-12-16T16:45:00Z,0.01
7,2022-12-16T18:00:00Z,0.01
7,2022-12-22T16:00:00Z,0.02
7,2022-12-22T16:15:00Z,0.01
7,2022-12-22T16:30:00Z,0.02
7,2022-12-22T16:45:00Z,0.02
7,2022-12-22T17:00:00Z,0.01
7,2022-12-22T17:15:00Z,0.01
7,2022-12-22T17:30:00Z,0.02
7,2022-12-22T17:45:00Z,0.02
7,2022-12-22T18:00:00Z,0.01
7,2022-12-22T18:15:00Z,0.03
7,2022-12-22T18:30:00Z,0.03
7,2022-12-22T18:45:00Z,0.02
7,2022-12-22T19:00:00Z,0.02
7,2022-12-22T19:15:00Z,0.01
7,2022-12-22T19:30:00Z,0.01
7,2022-12-22T19:45:00Z,0.01
7,2022-12-22T20:15:00Z,0.01
7,2022-12-22T20:30:00Z,0.01
7,2022-12-22T20:45:00Z,0.01
7,2022-12-22T21:15:00Z,0.01
7,2022-12-22T22:30:00Z,0.01
7,2022-12-22T23:00:00Z,0.01
7,2022-12-23T00:00:00Z,0.02
7,2022-12-23T00:15:00Z,0.02
7,2022-12-23T00:30:00Z,0.01
7,2022-12-23T00:45:00Z,0.05
7,2022-12-23T01:00:00Z,0.03
7,2022-12-23T01:15:00Z,0.01
7,2022-12-23T01:30:00Z,0.01
7,2022-12-23T01:45:00Z,0.01
7,2022-12-23T02:45:00Z,0.01
7,2022-12-23T03:00:00Z,0.01
7,2022-12-23T04:00:00Z,0.04
7,2022-12-23T04:15:00Z,0.01
7,2022-12-23T04:30:00Z,0.01
7,2022-12-23T04:45:00Z,0.08
7,2022-12-23T05:00:00Z,0.06
7,2022-12-23T05:15:00Z,0.02
7,2022-12-23T06:15:00Z,0.08
7,2022-12-23T06:30:00Z,0.01
7,2022-12-23T07:30:00Z,0.01
7,2022-12-23T08:45:00Z,0.01
7,2022-12-23T09:15:00Z,0.01
7,2022-12-23T14:45:00Z,0.02
7,2022-12-23T15:00:00Z,0.02
7,2022-12-23T15:15:00Z,0.01
7,2022-12-23T15:30:00Z,0.01
7,2022-12-23T15:45:00Z,0.06
7,2022-12-23T16:15:00Z,0.01
7,2022-12-23T16:30:00Z,0.01
7,2022-12-23T16:45:00Z,0.01
7,2022-12-23T17:15:00Z,0.01
7,2022-12-31T15:30:00Z,0.01
7,2022-12-31T18:00:00Z,0.01
7,2022-12-31T19:15:00Z,0.01
7,2022-12-31T22:30:00Z,0.01
7,2022-12-31T23:00:00Z,0.01
7,2022-12-31T23:15:00Z,0.01
7,2022-12-31T23:45:00Z,0.02
7,2023-01-01T00:00:00Z,0.02
7,2023-01-01T00:15:00Z,0.03
7,2023-01-01T00:30:00Z,0.02
7,2023-01-01T00:45:00Z,0.01
7,2023-01-01T01:00:00Z,0.03
7,2023-01-01T01:15:00Z,0.01
7,2023-01-01T01:30:00Z,0.02
7,2023-01-01T01:45:00Z,0.03
7,2023-01-01T02:00:00Z,0.01
7,2023-01-01T02:15:00Z,0.02
7,2023-01-01T02:30:00Z,0.03
7,2023-01-01T02:45:00Z,0.01
7,2023-01-01T04:15:00Z,0.01
7,2023-01-03T15:45:00Z,0.03
7,2023-01-03T16:00:00Z,0.01
7,2023-01-03T16:15:00Z,0.03
7,2023-01-03T16:30:00Z,0.02
7,2023-01-03T17:00:00Z,0.01
7,2023-01-03T17:15:00Z,0.01
7,2023-01-03T17:30:00Z,0.01
7,2023-01-06T03:30:00Z,0.01
7,2023-01-06T03:45:00Z,0.01
7,2023-01-06T04:00:00Z,0.02
7,2023-01-06T04:15:00Z,0.01
7,2023-01-06T04:30:00Z,0.02
7,2023-01-06T04:45:00Z,0.01
7,2023-01-06T05:00:00Z,0.01
7,2023-01-06T05:30:00Z,0.01
7,2023-01-06T05:45:00Z,0.01
7,2023-01-06T06:00:00Z,0.02
7,2023-01-09T08:00:00Z,0.01
7,2023-01-09T09:30:00Z,0.01
7,2023-01-09T10:30:00Z,0.01
7,2023-01-12T09:30:00Z,0.01
7,2023-01-12T10:00:00Z,0.01
7,2023-01-12T10:45:00Z,0.01
7,2023-01-12T21:45:00Z,0.01
7,2023-01-12T22:00:00Z,0.03
7,2023-01-12T22:15:00Z,0.03
7,2023-01-13T05:15:00Z,0.01
7,2023-01-13T12:15:00Z,0.01
7,2023-01-19T10:30:00Z,0.01
7,2023-01-19T11:30:00Z,0.01
7,2023-01-19T11:45:00Z,0.02
7,2023-01-19T12:00:00Z,0.02
7,2023-01-19T12:15:00Z,0.02
7,2023-01-19T12:30:00Z,0.01
7,2023-01-19T14:15:00Z,0.01
7,2023-01-19T15:15:00Z,0.03
7,2023-01-19T15:30:00Z,0.01
7,2023-01-19T15:45:00Z,0.01
7,2023-01-19T19:30:00Z,0.03
7,2023-01-19T19:45:00Z,0.06
7,2023-01-19T20:00:00Z,0.04
7,2023-01-19T20:15:00Z,0.04
7,2023-01-19T20:30:00Z,0.04
7,2023-01-19T20:45:00Z,0.03
7,2023-01-19T21:00:00Z,0.03
7,2023-01-19T21:15:00Z,0.02
7,2023-01-19T21:30:00Z,0.01
7,2023-01-19T21:45:00Z,0.01
7,2023-01-19T22:15:00Z,0.03
7,2023-01-19T22:30:00Z,0.03
7,2023-01-19T22:45:00Z,0.01
7,2023-01-19T23:30:00Z,0.01
7,2023-01-19T23:45:00Z,0.01
7,2023-01-20T00:00:00Z,0.01
7,2023-01-20T00:15:00Z,0.01
7,2023-01-20T00:45:00Z,0.03
7,2023-01-20T01:00:00Z,0.01
7,2023-01-20T01:15:00Z,0.02
7,2023-01-20T01:30:00Z,0.02
7,2023-01-20T01:45:00Z,0.08
7,2023-01-20T02:00:00Z,0.09
7,2023-01-20T02:15:00Z,0.04
7,2023-01-20T02:30:00Z,0.05
7,2023-01-20T02:45:00Z,0.04
7,2023-01-20T03:00:00Z,0.02
7,2023-01-22T20:45:00Z,0.01
7,2023-01-22T21:00:00Z,0.01
7,2023-01-22T21:15:00Z,0.01
7,2023-01-22T21:30:00Z,0.01
7,2023-01-22T21:45:00Z,0.01
7,2023-01-22T22:15:00Z,0.01
7,2023-01-22T22:30:00Z,0.03
7,2023-01-22T22:45:00Z,0.02
7,2023-01-22T23:15:00Z,0.01
7,2023-01-22T23:30:00Z,0.02
7,2023-01-22T23:45:00Z,0.05
7,2023-01-23T00:00:00Z,0.04
7,2023-01-23T00:15:00Z,0.03
7,2023-01-23T00:30:00Z,0.01
7,2023-01-23T00:45:00Z,0.03
7,2023-01-23T01:00:00Z,0.01
7,2023-01-23T01:15:00Z,0.01
7,2023-01-23T01:45:00Z,0.01
7,2023-01-23T02:00:00Z,0.01
7,2023-01-23T02:15:00Z,0.02
7,2023-01-23T02:30:00Z,0.02
7,2023-01-23T02:45:00Z,0.02
7,2023-01-23T03:00:00Z,0.03
7,2023-01-23T03:15:00Z,0.02
7,2023-01-23T03:30:00Z,0.01
7,2023-01-23T03:45:00Z,0.05
7,2023-01-23T04:00:00Z,0.03
7,2023-01-23T04:15:00Z,0.01
7,2023-01-23T04:30:00Z,0.01
7,2023-01-23T04:45:00Z,0.02
7,2023-01-23T05:00:00Z,0.02
7,2023-01-23T05:15:00Z,0.01
7,2023-01-23T05:30:00Z,0.01
7,2023-01-23T05:45:00Z,0.01
7,2023-01-23T06:45:00Z,0.01
7,2023-01-23T07:30:00Z,0.01
7,2023-01-23T09:45:00Z,0.01
7,2023-01-23T10:45:00Z,0.01
7,2023-01-23T11:30:00Z,0.01
7,2023-01-23T12:00:00Z,0.01
7,2023-01-23T12:15:00Z,0.01
7,2023-01-23T12:30:00Z,0.01
7,2023-01-23T13:00:00Z,0.01
7,2023-01-23T13:15:00Z,0.01
7,2023-01-23T13:30:00Z,0.01
7,2023-01-23T13:45:00Z,0.01
7,2023-01-23T14:00:00Z,0.01
7,2023-01-23T14:30:00Z,0.01
7,2023-01-23T14:45:00Z,0.01
7,2023-01-23T15:00:00Z,0.01
7,2023-01-23T15:15:00Z,0.01
7,2023-01-23T15:30:00Z,0.01
7,2023-01-23T18:30:00Z,0.01
7,2023-01-25T19:00:00Z,0.01
7,2023-01-25T19:15:00Z,0.01
7,2023-01-25T19:30:00Z,0.01
7,2023-01-25T19:45:00Z,0.01
7,2023-01-25T20:00:00Z,0.01
7,2023-01-25T20:15:00Z,0.01
7,2023-01-25T20:30:00Z,0.02
7,2023-01-25T20:45:00Z,0.02
7,2023-01-25T21:00:00Z,0.01
7,2023-01-25T21:15:00Z,0.02
7,2023-01-25T21:30:00Z,0.02
7,2023-01-25T21:45:00Z,0.01
7,2023-01-25T22:00:00Z,0.01
7,2023-01-25T22:45:00Z,0.01
7,2023-01-25T23:00:00Z,0.03
7,2023-01-25T23:15:00Z,0.06
7,2023-01-25T23:30:00Z,0.06
7,2023-01-25T23:45:00Z,0.04
7,2023-01-26T00:00:00Z,0.02
7,2023-01-26T00:15:00Z,0.05
7,2023-01-26T00:30:00Z,0.05
7,2023-01-26T00:45:00Z,0.01
7,2023-01-26T01:00:00Z,0.01
7,2023-01-26T01:15:00Z,0.06
7,2023-01-26T01:30:00Z,0.12
7,2023-01-26T01:45:00Z,0.06
7,2023-01-26T02:00:00Z,0.02
7,2023-01-26T02:15:00Z,0.05
7,2023-01-26T02:30:00Z,0.03
7,2023-01-26T02:45:00Z,0.01
7,2023-01-26T03:00:00Z,0.01
7,2023-01-26T03:15:00Z,0.02
7,2023-01-26T03:30:00Z,0.01
7,2023-01-26T03:45:00Z,0.01
7,2023-01-26T04:00:00Z,0.01
7,2023-01-26T04:15:00Z,0.02
7,2023-01-26T04:30:00Z,0.02
7,2023-01-26T04:45:00Z,0.02
7,2023-01-26T05:00:00Z,0.02
7,2023-01-26T05:15:00Z,0.03
7,2023-01-26T05:30:00Z,0.01
7,2023-01-26T05:45:00Z,0.01
7,2023-01-26T06:00:00Z,0.05
7,2023-01-26T06:15:00Z,0.06
7,2023-01-26T06:30:00Z,0.04
7,2023-01-26T07:00:00Z,0.01
7,2023-01-31T12:30:00Z,0.01
7,2023-01-31T14:00:00Z,0.01
7,2023-01-31T21:45:00Z,0.01
7,2023-02-01T14:45:00Z,0.01
7,2023-02-12T22:45:00Z,0.01
7,2023-02-12T23:00:00Z,0.01
7,2023-02-13T01:30:00Z,0.01
7,2023-02-13T01:45:00Z,0.03
7,2023-02-13T02:00:00Z,0.05
7,2023-02-13T02:15:00Z,0.01
7,2023-02-13T02:45:00Z,0.02
7,2023-02-13T04:00:00Z,0.01
7,2023-02-16T19:15:00Z,0.04
7,2023-02-16T19:30:00Z,0.04
7,2023-02-16T19:45:00Z,0.03
7,2023-02-16T20:00:00Z,0.03
7,2023-02-16T20:15:00Z,0.02
7,2023-02-16T20:30:00Z,0.01
7,2023-02-16T20:45:00Z,0.01
7,2023-02-16T22:30:00Z,0.01
7,2023-02-17T10:30:00Z,0.01
7,2023-02-17T11:15:00Z,0.02
7,2023-02-17T11:30:00Z,0.01
7,2023-02-17T11:45:00Z,0.01
7,2023-02-17T12:00:00Z,0.01
7,2023-02-17T12:15:00Z,0.01
7,2023-02-17T12:30:00Z,0.05
7,2023-02-17T12:45:00Z,0.06
7,2023-02-17T13:00:00Z,0.01
7,2023-02-17T13:15:00Z,0.03
7,2023-02-17T13:30:00Z,0.03
7,2023-02-17T13:45:00Z,0.05
7,2023-02-17T14:00:00Z,0.07
7,2023-02-17T14:15:00Z,0.1
7,2023-02-17T14:30:00Z,0.19
7,2023-02-17T14:45:00Z,0.15
7,2023-02-17T15:00:00Z,0.03
7,2023-02-17T18:00:00Z,0.02
7,2023-02-17T21:15:00Z,0.01
7,2023-02-17T21:45:00Z,0.02
7,2023-02-17T22:45:00Z,0.01
7,2023-02-21T09:00:00Z,0.01
7,2023-02-21T09:15:00Z,0.03
7,2023-02-21T09:30:00Z,0.01
7,2023-02-21T09:45:00Z,0.03
7,2023-02-21T10:00:00Z,0.01
7,2023-02-21T10:15:00Z,0.01
7,2023-02-22T18:15:00Z,0.01
7,2023-02-22T18:45:00Z,0.01
7,2023-02-23T11:30:00Z,0.01
7,2023-02-28T00:30:00Z,0.01
7,2023-02-28T00:45:00Z,0.02
7,2023-02-28T01:00:00Z,0.02
7,2023-02-28T01:15:00Z,0.03
7,2023-02-28T01:30:00Z,0.02
7,2023-02-28T01:45:00Z,0.02
7,2023-02-28T02:00:00Z,0.01
7,2023-02-28T02:15:00Z,0.01
7,2023-02-28T04:00:00Z,0.02
7,2023-02-28T04:15:00Z,0.01
7,2023-02-28T04:30:00Z,0.04
7,2023-02-28T04:45:00Z,0.02
7,2023-02-28T05:00:00Z,0.04
7,2023-02-28T05:15:00Z,0.03
7,2023-02-28T05:30:00Z,0.02
7,2023-02-28T05:45:00Z,0.02
7,2023-02-28T06:00:00Z,0.02
7,2023-02-28T06:30:00Z,0.01
7,2023-02-28T08:15:00Z,0.01
7,2023-02-28T15:30:00Z,0.01
7,2023-03-01T12:45:00Z,0.01
7,2023-03-03T21:15:00Z,0.01
7,2023-03-03T22:30:00Z,0.01
7,2023-03-04T00:30:00Z,0.01
7,2023-03-04T00:45:00Z,0.01
7,2023-03-04T01:15:00Z,0.03
7,2023-03-04T01:30:00Z,0.01
7,2023-03-04T02:00:00Z,0.01
7,2023-03-04T02:15:00Z,0.01
7,2023-03-04T02:30:00Z,0.04
7,2023-03-04T02:45:00Z,0.06
7,2023-03-04T03:00:00Z,0.01
7,2023-03-04T03:15:00Z,0.02
7,2023-03-04T03:30:00Z,0.03
7,2023-03-04T03:45:00Z,0.01
7,2023-03-04T04:00:00Z,0.04
7,2023-03-04T04:15:00Z,0.07
7,2023-03-04T04:30:00Z,0.04
7,2023-03-04T04:45:00Z,0.06
7,2023-03-04T05:00:00Z,0.08
7,2023-03-04T05:15:00Z,0.06
7,2023-03-04T05:30:00Z,0.08
7,2023-03-04T05:45:00Z,0.05
7,2023-03-04T06:00:00Z,0.01
7,2023-03-04T06:15:00Z,0.03
7,2023-03-04T06:30:00Z,0.02
7,2023-03-04T06:45:00Z,0.01
7,2023-03-04T07:00:00Z,0.01
7,2023-03-04T07:30:00Z,0.01
7,2023-03-07T08:45:00Z,0.01
7,2023-03-10T21:15:00Z,0.01
7,2023-03-10T21:30:00Z,0.01
7,2023-03-10T22:00:00Z,0.01
7,2023-03-10T23:45:00Z,0.02
7,2023-03-11T00:00:00Z,0.03
7,2023-03-11T00:15:00Z,0.03
7,2023-03-11T00:30:00Z,0.02
7,2023-03-11T00:45:00Z,0.03
7,2023-03-11T01:00:00Z,0.03
7,2023-03-11T01:15:00Z,0.04
7,2023-03-11T01:30:00Z,0.04
7,2023-03-11T01:45:00Z,0.04
7,2023-03-11T02:00:00Z,0.01
7,2023-03-11T02:15:00Z,0.01
7,2023-03-11T12:15:00Z,0.01
7,2023-03-11T12:30:00Z,0.01
7,2023-03-11T12:45:00Z,0.01
7,2023-03-11T13:00:00Z,0.01
7,2023-03-11T13:30:00Z,0.01
7,2023-03-13T07:30:00Z,0.01
7,2023-03-13T08:30:00Z,0.01
7,2023-03-13T11:15:00Z,0.01
7,2023-03-13T12:30:00Z,0.01
7,2023-03-13T18:00:00Z,0.01
7,2023-03-13T19:45:00Z,0.01
7,2023-03-13T20:15:00Z,0.01
7,2023-03-13T21:15:00Z,0.01
7,2023-03-13T21:30:00Z,0.01
7,2023-03-13T21:45:00Z,0.01
7,2023-03-13T22:15:00Z,0.01
7,2023-03-14T19:45:00Z,0.01
7,2023-03-18T04:15:00Z,0.01
7,2023-03-18T05:00:00Z,0.01
7,2023-03-23T10:15:00Z,0.01
7,2023-03-23T11:00:00Z,0.02
7,2023-03-23T11:45:00Z,0.01
7,2023-03-23T14:45:00Z,0.05
7,2023-03-23T15:15:00Z,0.01
7,2023-03-23T15:30:00Z,0.01
7,2023-03-23T16:00:00Z,0.01
7,2023-03-24T00:15:00Z,0.08
7,2023-03-24T00:45:00Z,0.01
7,2023-03-24T01:30:00Z,0.04
7,2023-03-24T01:45:00Z,0.17
7,2023-03-24T02:00:00Z,0.04
7,2023-03-24T11:15:00Z,0.01
7,2023-03-24T12:15:00Z,0.01
7,2023-03-24T13:00:00Z,0.01
7,2023-03-24T13:15:00Z,0.01
7,2023-03-24T13:30:00Z,0.02
7,2023-03-24T13:45:00Z,0.03
7,2023-03-24T14:00:00Z,0.02
7,2023-03-24T14:15:00Z,0.01
7,2023-03-24T14:30:00Z,0.01
7,2023-03-24T14:45:00Z,0.01
7,2023-03-24T15:00:00Z,0.01
7,2023-03-24T15:15:00Z,0.01
7,2023-03-24T15:30:00Z,0.01
7,2023-03-24T16:00:00Z,0.01
7,2023-03-24T16:30:00Z,0.01
7,2023-03-25T15:00:00Z,0.02
7,2023-03-25T15:15:00Z,0.04
7,2023-03-25T15:30:00Z,0.06
7,2023-03-25T15:45:00Z,0.03
7,2023-03-25T18:15:00Z,0.02
7,2023-03-25T18:30:00Z,0.01
7,2023-03-25T19:00:00Z,0.01
7,2023-03-26T02:15:00Z,0.01
7,2023-03-27T19:15:00Z,0.05
7,2023-03-27T19:30:00Z,0.02
7,2023-03-27T20:00:00Z,0.01
7,2023-03-27T20:15:00Z,0.01
7,2023-03-27T20:30:00Z,0.01
7,2023-03-27T21:15:00Z,0.01
7,2023-03-27T21:45:00Z,0.04
7,2023-03-27T22:15:00Z,0.01
7,2023-04-01T11:45:00Z,0.02
7,2023-04-01T12:15:00Z,0.05
7,2023-04-01T12:30:00Z,0.02
7,2023-04-01T13:15:00Z,0.01
7,2023-04-01T13:30:00Z,0.02
7,2023-04-01T13:45:00Z,0.02
7,2023-04-01T14:00:00Z,0.02
7,2023-04-01T14:15:00Z,0.01
7,2023-04-01T14:45:00Z,0.01
7,2023-04-01T15:15:00Z,0.03
7,2023-04-01T15:30:00Z,0.03
7,2023-04-01T16:30:00Z,0.01
7,2023-04-01T23:00:00Z,0.1
7,2023-04-01T23:15:00Z,0.29
7,2023-04-01T23:30:00Z,0.03
7,2023-04-01T23:45:00Z,0.01
7,2023-04-02T00:00:00Z,0.01
7,2023-04-07T00:30:00Z,0.11
7,2023-04-07T00:45:00Z,0.06
7,2023-04-07T01:00:00Z,0.06
7,2023-04-07T01:15:00Z,0.07
7,2023-04-07T01:30:00Z,0.02
7,2023-04-07T01:45:00Z,0.04
7,2023-04-07T02:00:00Z,0.01
7,2023-04-07T02:15:00Z,0.01
7,2023-04-07T03:30:00Z,0.01
7,2023-04-17T06:15:00Z,0.02
7,2023-04-17T06:30:00Z,0.01
7,2023-04-17T07:15:00Z,0.07
7,2023-04-17T08:30:00Z,0.01
7,2023-04-17T08:45:00Z,0.04
7,2023-04-17T10:00:00Z,0.01
7,2023-04-22T22:30:00Z,0.02
7,2023-04-22T22:45:00Z,0.02
7,2023-04-22T23:00:00Z,0.01
7,2023-04-22T23:30:00Z,0.01
7,2023-04-22T23:45:00Z,0.01
7,2023-04-23T00:30:00Z,0.02
7,2023-04-23T00:45:00Z,0.01
7,2023-04-23T01:00:00Z,0.02
7,2023-04-23T01:15:00Z,0.01
7,2023-04-23T01:30:00Z,0.01
7,2023-04-23T01:45:00Z,0.02
7,2023-04-23T02:00:00Z,0.03
7,2023-04-23T02:15:00Z,0.02
7,2023-04-23T03:15:00Z,0.01
7,2023-04-23T03:30:00Z,0.02
